,win,분당 킬,분당 어시,분당 데스,퍼블유무,퍼블어시유무,분당 얻은 골드,분당 피해량,분당 cc건시간,분당 CS,분당 죽은시간,분당 시야점수
17425,True,0.19,0.33,0.05,False,False,424.07,405.05,0.19,8.0,0.98,0.33
17430,True,0.46,0.37,0.09,True,False,560.46,558.39,0.0,8.0,0.73,0.6
17435,False,0.14,0.09,0.14,False,False,332.52,403.94,0.0,6.0,2.52,0.28
17440,False,0.1,0.2,0.2,False,False,321.41,458.98,0.14,6.0,6.83,0.44
17445,True,0.03,0.24,0.17,False,False,274.33,275.35,0.0,3.0,4.7,0.47
17446,True,0.37,0.2,0.2,False,False,456.58,763.17,0.24,4.0,5.04,0.54
17450,False,0.13,0.22,0.4,False,False,276.86,450.36,0.36,4.0,8.34,0.45
17455,True,0.13,0.27,0.09,False,True,371.35,198.25,0.54,5.0,2.02,1.12
17460,True,0.23,0.23,0.26,False,True,432.1,538.93,0.71,5.0,7.31,0.42
17465,False,0.16,0.16,0.39,False,False,369.87,485.81,0.23,6.0,12.06,0.61
17470,True,0.23,0.32,0.32,False,False,407.93,653.57,0.59,4.0,7.17,0.53
17475,False,0.18,0.35,0.18,True,False,351.43,565.45,0.38,4.0,6.26,0.64
17480,True,0.42,0.25,0.14,True,False,507.77,634.44,0.32,6.0,3.12,0.42
17485,False,0.04,0.35,0.25,False,False,327.97,263.77,0.67,6.0,3.96,0.28
17490,False,0.15,0.3,0.4,True,False,382.3,468.74,0.3,5.0,11.64,0.42
17495,True,0.85,0.27,0.27,False,False,637.85,1657.18,0.25,6.0,11.94,0.67
17500,False,0.48,0.19,0.24,True,False,505.31,1280.82,0.54,4.0,8.99,0.64
17505,True,0.32,0.35,0.24,False,False,453.39,1016.23,0.32,5.0,8.29,1.26
17510,True,0.24,0.45,0.24,False,False,444.23,893.57,0.03,7.0,7.09,0.93
17515,False,0.45,0.3,0.24,False,False,516.82,1010.26,1.2,6.0,5.15,0.72
17520,True,0.0,0.0,0.0,False,False,255.96,0.0,0.0,3.0,0.0,0.31
17524,False,0.0,0.0,0.0,False,False,289.3,154.43,0.0,4.0,0.0,0.0
17529,True,0.37,0.29,0.04,False,True,457.34,813.98,0.08,6.0,1.48,0.9
17534,False,0.12,0.2,0.29,False,False,321.89,406.52,0.0,5.0,6.84,0.53
17539,True,0.29,0.39,0.16,False,False,390.96,525.17,0.75,5.0,5.41,0.71
17544,False,0.13,0.1,0.29,False,False,331.84,305.83,0.0,5.0,7.0,0.58
17549,True,0.29,0.04,0.18,False,False,416.56,470.29,0.07,6.0,4.93,0.68
17554,False,0.14,0.07,0.22,False,False,335.4,462.98,0.0,6.0,6.19,0.36
17559,False,0.17,0.33,0.3,False,False,370.98,444.82,0.27,5.0,8.73,0.5
17564,True,0.6,0.3,0.3,True,False,541.07,1026.46,0.0,6.0,10.82,0.5
17569,False,0.06,0.26,0.26,False,False,229.87,246.16,1.22,2.0,8.71,0.42
17574,True,0.51,0.26,0.22,False,False,516.48,1031.71,0.19,4.0,7.29,0.96
17579,True,0.04,0.18,0.31,False,False,280.74,431.92,0.0,4.0,5.84,0.76
17584,False,0.27,0.18,0.13,False,True,384.98,500.94,0.71,5.0,4.01,0.36
17589,False,0.28,0.19,0.14,False,False,440.49,1126.54,0.08,5.0,5.54,0.53
17594,True,0.47,0.3,0.17,False,False,499.97,961.97,0.0,6.0,6.62,0.69
17599,False,0.14,0.28,0.22,False,False,289.54,361.53,0.0,4.0,6.68,0.5
17604,True,0.36,0.22,0.25,False,False,530.71,1635.72,0.17,6.0,8.98,0.28
17609,False,0.04,0.17,0.17,False,False,346.95,530.1,0.55,7.0,6.18,0.55
17614,True,0.25,0.42,0.04,False,False,401.4,785.69,0.89,6.0,0.89,0.89
17619,False,0.27,0.1,0.24,False,False,463.18,661.75,0.1,7.0,5.66,0.47
17624,True,0.27,0.3,0.1,False,False,454.84,597.05,0.58,7.0,2.88,0.68
17629,False,0.09,0.16,0.07,False,False,315.38,409.33,0.39,5.0,1.52,0.27
17634,True,0.23,0.18,0.07,False,False,419.77,788.08,0.09,6.0,2.55,0.89
17639,True,0.41,0.32,0.05,False,True,487.96,914.56,0.97,6.0,1.81,0.38
17644,False,0.22,0.41,0.27,False,False,359.57,940.83,1.76,5.0,7.89,0.76
17649,False,0.2,0.34,0.41,False,False,371.44,724.27,0.03,4.0,8.78,0.2
17654,True,0.3,0.44,0.2,False,False,389.4,850.24,1.01,3.0,7.87,0.47
17659,True,0.29,0.1,0.17,False,False,460.7,596.03,0.22,6.0,6.92,0.63
17664,False,0.1,0.02,0.32,False,False,302.46,370.45,0.29,5.0,13.6,0.15
17669,False,0.12,0.2,0.2,False,False,328.68,315.2,1.16,6.0,5.01,0.68
17674,True,0.16,0.12,0.08,False,False,416.73,430.97,0.24,7.0,2.45,0.52
17679,False,0.25,0.25,0.21,False,True,411.14,1575.27,0.77,6.0,9.61,0.81
17684,True,0.17,0.37,0.21,False,False,385.79,484.21,0.0,5.0,7.9,0.48
17689,True,0.37,0.58,0.16,False,False,452.92,1236.41,1.57,5.0,6.71,1.0
17694,False,0.1,0.21,0.31,False,False,304.93,559.79,0.18,5.0,10.9,0.52
17699,True,0.34,0.51,0.04,False,False,437.98,777.15,1.56,5.0,0.67,0.55
17704,False,0.17,0.13,0.25,False,False,342.28,369.39,0.97,6.0,6.16,0.72
17709,True,0.14,0.32,0.21,False,False,333.59,462.77,0.39,4.0,6.59,0.86
17714,False,0.14,0.28,0.21,False,False,308.75,437.21,0.09,5.0,7.52,0.53
17719,False,0.2,0.12,0.12,False,False,402.04,872.39,0.2,6.0,3.77,0.67
17724,True,0.38,0.18,0.15,False,False,470.03,600.15,0.18,5.0,2.8,0.38
17729,False,0.06,0.0,0.19,False,False,281.58,459.08,0.0,5.0,4.15,0.45
17734,True,0.06,0.06,0.0,False,False,390.21,365.69,0.52,8.0,0.0,0.06
17739,True,0.42,0.29,0.23,True,False,452.04,769.3,0.42,5.0,7.37,0.58
17744,False,0.32,0.16,0.42,False,False,381.4,562.47,0.13,3.0,11.46,0.51
17749,True,0.17,0.45,0.24,True,False,411.4,582.74,0.45,5.0,5.72,0.59
17754,False,0.17,0.28,0.21,False,False,352.65,557.4,0.28,5.0,5.23,0.38
17759,True,0.38,0.52,0.21,False,False,442.27,695.03,0.24,4.0,6.01,0.52
17764,False,0.03,0.38,0.38,False,False,270.63,504.86,0.0,4.0,9.62,0.73
17769,True,0.17,0.4,0.17,False,False,394.68,573.41,1.23,6.0,5.02,1.0
17774,False,0.23,0.23,0.27,False,False,471.91,602.23,0.37,6.0,9.08,0.2
17779,True,0.31,0.04,0.04,False,False,339.46,334.06,0.04,4.0,1.19,0.31
17784,False,0.04,0.13,0.18,False,False,259.31,244.69,0.18,4.0,4.26,0.48
17789,True,0.42,0.28,0.11,False,False,444.94,903.49,0.21,5.0,3.74,0.42
17794,False,0.07,0.18,0.35,False,False,350.69,298.27,0.21,6.0,9.77,0.35
17799,True,0.5,0.16,0.19,False,False,508.23,1029.45,0.28,5.0,5.44,0.88
17804,False,0.06,0.28,0.22,False,False,302.36,234.51,0.0,4.0,4.93,0.6
17809,True,0.64,0.18,0.05,True,False,605.03,768.65,0.59,8.0,0.0,0.64
17814,False,0.09,0.09,0.27,False,False,409.28,364.72,0.27,6.0,4.75,0.91
17819,True,0.18,0.12,0.12,False,True,409.93,229.78,0.25,8.0,2.94,0.25
17824,False,0.12,0.12,0.12,False,False,320.65,406.92,0.8,6.0,1.96,0.43
17829,False,0.52,0.21,0.19,False,False,510.42,1062.05,1.25,6.0,5.17,1.11
17834,True,0.24,0.38,0.12,False,True,414.7,974.79,1.77,5.0,4.82,0.4
17839,False,0.2,0.2,0.2,False,False,388.32,555.79,0.54,8.0,5.32,0.68
17844,True,0.15,0.29,0.2,False,False,414.36,386.76,0.05,6.0,5.62,0.49
17849,True,0.1,0.07,0.2,False,False,313.34,450.33,0.0,6.0,5.46,0.99
17854,False,0.26,0.23,0.17,False,False,413.57,484.65,0.5,5.0,6.22,1.16
17859,False,0.22,0.22,0.37,False,True,391.35,450.88,0.22,5.0,9.92,0.53
17864,True,0.53,0.43,0.22,False,False,557.7,1107.22,0.43,7.0,4.4,1.02
17869,False,0.23,0.32,0.35,False,False,379.36,798.04,0.29,5.0,10.25,0.84
17874,True,0.32,0.58,0.26,False,False,413.3,800.49,1.35,4.0,9.01,0.52
17879,True,0.24,0.4,0.12,False,False,425.98,672.83,1.31,7.0,1.91,1.04
17884,False,0.04,0.04,0.24,False,False,267.01,178.13,0.24,6.0,4.98,0.44
17889,False,0.1,0.19,0.1,False,True,320.72,247.92,0.97,5.0,0.0,0.58
17894,True,0.1,0.39,0.19,False,False,381.61,242.21,0.29,8.0,1.94,0.39
17904,False,0.26,0.26,0.23,False,False,450.56,808.69,0.34,5.0,10.38,0.5
17909,False,0.44,0.34,0.48,False,False,438.83,552.56,2.61,4.0,9.72,0.39
17914,True,0.82,0.15,0.29,True,False,603.72,1065.47,0.39,5.0,4.74,0.48
17919,True,0.18,0.21,0.21,False,False,435.89,507.38,1.21,7.0,5.6,0.78
17924,False,0.36,0.21,0.29,False,False,460.4,569.78,0.04,7.0,10.77,0.54
17929,True,0.27,0.25,0.05,False,False,392.19,463.01,0.11,5.0,1.83,1.15
17934,False,0.16,0.11,0.25,True,False,367.49,788.42,0.6,6.0,6.88,0.55
17939,True,0.41,0.34,0.0,False,True,477.06,933.35,0.64,7.0,0.0,0.79
17944,False,0.07,0.15,0.11,False,False,351.53,321.44,1.09,7.0,1.95,0.49
17949,False,0.24,0.34,0.13,False,False,364.72,510.09,0.08,4.0,4.38,0.63
17954,True,0.32,0.42,0.13,True,False,366.6,833.85,0.11,3.0,3.99,0.58
17959,True,0.09,0.43,0.06,False,False,303.85,260.75,1.24,3.0,1.39,1.62
17960,True,0.17,0.23,0.09,False,False,357.45,494.15,0.17,5.0,2.84,1.27
17964,False,0.12,0.09,0.17,False,False,364.25,453.11,0.03,6.0,5.44,0.69
17969,False,0.47,0.37,0.3,False,False,478.48,1135.17,0.93,6.0,8.88,0.43
17974,True,0.43,0.23,0.23,False,False,470.4,668.13,0.1,5.0,6.01,0.83
17979,False,0.09,0.43,0.3,False,False,280.63,682.96,0.0,4.0,7.26,0.67
17984,True,0.3,0.52,0.12,False,False,448.59,862.65,1.28,5.0,4.89,0.55
17989,False,0.0,0.0,0.39,False,False,273.3,308.68,0.32,6.0,5.18,0.32
17994,True,0.32,0.26,0.0,False,False,429.75,432.02,0.32,5.0,0.0,0.45
17999,False,0.13,0.3,0.5,False,False,320.21,448.28,0.33,5.0,13.21,0.33
18004,True,0.33,0.33,0.33,False,False,430.48,807.33,1.06,5.0,10.07,0.17
18009,False,0.12,0.29,0.58,False,True,322.71,558.09,1.82,4.0,12.01,0.5
18014,True,0.29,0.37,0.12,False,False,387.45,658.63,0.37,4.0,2.64,0.21
18019,False,0.17,0.59,0.28,False,False,403.83,970.41,1.9,6.0,8.07,0.59
18024,True,0.38,0.41,0.31,True,False,446.52,766.24,0.21,4.0,6.69,0.52
18029,True,0.17,0.23,0.23,False,False,419.46,430.82,0.4,8.0,3.71,0.4
18034,False,0.29,0.0,0.29,True,False,378.37,363.58,0.74,6.0,4.74,0.68
18039,False,0.26,0.17,0.2,False,False,422.83,1263.73,0.64,7.0,6.12,0.61
18044,True,0.23,0.41,0.15,False,False,436.59,672.62,0.0,7.0,4.11,0.87
18049,True,0.37,0.44,0.07,False,False,444.47,1009.66,0.15,5.0,2.03,0.59
18054,False,0.22,0.41,0.41,False,True,371.48,552.61,1.63,5.0,9.8,0.41
18059,True,0.23,0.14,0.29,False,False,383.58,647.02,0.23,5.0,7.63,0.98
18064,False,0.23,0.23,0.26,True,False,411.68,662.37,0.03,6.0,7.75,0.35
18069,False,0.21,0.0,0.32,False,False,353.3,433.76,1.18,6.0,8.96,0.81
18074,True,0.16,0.32,0.16,False,True,463.93,300.43,0.16,7.0,2.9,0.43
18079,False,0.33,0.07,0.44,False,False,449.31,603.28,0.07,5.0,10.22,0.51
18084,True,0.4,0.36,0.22,True,False,441.42,812.99,0.95,4.0,4.09,0.33
18089,True,0.93,0.32,0.26,True,False,642.05,1759.33,2.09,5.0,5.78,1.32
18094,False,0.29,0.13,0.35,False,False,407.45,768.57,0.67,5.0,9.92,0.58
18099,True,0.33,0.07,0.0,False,False,539.36,649.52,0.07,8.0,0.0,0.6
18104,False,0.1,0.07,0.13,False,False,287.16,334.02,0.53,5.0,2.92,0.4
18109,False,0.4,0.36,0.29,False,False,502.48,870.02,0.79,6.0,7.08,1.44
18114,True,0.14,0.47,0.29,False,False,395.22,377.82,0.07,6.0,6.15,0.79
18119,True,0.45,0.19,0.26,False,True,474.99,866.36,0.37,5.0,8.37,0.56
18124,False,0.19,0.22,0.22,False,False,417.64,344.79,0.19,5.0,4.22,0.45
18129,False,0.44,0.39,0.2,False,True,477.08,1441.86,0.15,5.0,8.46,0.8
18134,True,0.22,0.41,0.22,False,False,393.59,1227.52,0.22,6.0,5.92,0.93
18139,True,0.4,0.44,0.16,True,False,442.42,663.27,0.24,6.0,4.28,0.28
18144,False,0.08,0.2,0.36,False,False,327.47,190.38,0.2,5.0,7.19,0.32
18149,True,0.34,0.31,0.19,False,False,430.5,720.66,0.71,6.0,4.41,0.59
18154,False,0.37,0.28,0.34,False,True,465.72,707.23,0.31,6.0,9.22,0.74
18159,False,0.32,0.16,0.43,False,False,379.21,537.8,0.16,5.0,8.53,0.16
18164,True,0.11,0.27,0.27,False,False,313.93,512.47,0.49,4.0,5.72,0.54
18169,True,0.22,0.22,0.15,False,False,443.59,483.14,0.44,6.0,2.85,0.92
18174,False,0.44,0.26,0.07,False,False,496.93,1297.82,1.4,7.0,2.59,0.41
18179,True,0.16,0.16,0.28,False,False,403.86,445.74,0.36,6.0,6.75,0.36
18184,False,0.16,0.16,0.4,False,False,276.91,241.2,0.0,3.0,7.99,0.24
18189,False,0.06,0.33,0.06,False,True,305.43,532.72,0.64,5.0,2.88,0.55
18194,True,0.06,0.18,0.09,False,False,371.59,325.25,0.18,6.0,1.91,1.09
18199,False,0.14,0.14,0.27,False,False,345.19,324.6,0.36,5.0,6.82,0.59
18204,True,0.63,0.54,0.14,False,False,571.33,1015.44,0.18,7.0,3.39,0.5
18209,False,0.21,0.29,0.34,False,False,382.31,799.53,0.31,5.0,11.15,0.66
18214,True,0.34,0.31,0.24,False,False,423.73,784.8,0.13,5.0,8.92,0.79
18219,False,0.61,0.17,0.29,False,False,502.77,1164.91,0.26,5.0,9.73,0.69
18224,True,0.32,0.4,0.14,True,False,455.79,1104.59,0.2,5.0,3.29,0.72
18229,False,0.17,0.24,0.27,False,False,407.43,647.01,1.42,5.0,6.04,0.85
18234,True,0.34,0.27,0.17,False,False,493.28,734.53,0.0,6.0,3.05,0.54
18239,True,0.22,0.22,0.22,False,False,390.04,836.08,0.11,6.0,6.41,1.36
18244,False,0.28,0.31,0.22,False,False,412.68,933.94,0.75,7.0,8.1,0.78
18249,False,0.25,0.14,0.32,False,False,368.75,438.35,0.0,6.0,6.68,0.77
18254,True,0.28,0.32,0.14,False,False,470.09,520.77,0.7,7.0,2.28,0.77
18259,True,0.32,0.41,0.24,False,False,406.3,1109.17,0.22,3.0,9.19,0.66
18264,False,0.39,0.44,0.24,False,False,436.45,1822.18,1.24,4.0,8.97,0.61
18269,True,0.39,0.39,0.08,False,True,471.77,1109.37,0.55,6.0,3.02,0.91
18271,False,0.08,0.16,0.18,False,False,295.11,441.14,0.47,4.0,5.46,1.2
18279,False,0.09,0.2,0.28,False,False,278.68,393.19,0.0,4.0,9.37,0.48
18284,True,0.11,0.31,0.17,False,False,323.85,366.44,0.23,3.0,4.06,0.48
18289,True,0.64,0.31,0.31,False,False,599.54,1023.57,0.09,5.0,8.44,0.49
18294,False,0.58,0.09,0.25,False,False,529.65,838.74,0.25,5.0,6.84,0.71
18299,False,0.16,0.08,0.24,False,False,424.81,747.62,0.3,6.0,9.16,0.41
18304,True,0.3,0.35,0.14,False,False,475.57,915.92,0.22,7.0,5.14,0.73
18309,True,0.0,0.0,0.0,False,False,289.12,125.59,0.29,4.0,0.0,0.0
18313,False,0.0,0.0,0.0,False,False,307.94,241.47,0.0,5.0,0.0,0.0
18318,False,0.19,0.25,0.28,False,False,314.85,609.94,0.86,4.0,6.7,0.68
18323,True,0.12,0.22,0.31,False,False,293.67,546.57,1.02,3.0,8.0,0.77
18328,True,0.2,0.1,0.17,False,False,325.76,480.78,0.1,4.0,4.76,1.06
18333,False,0.03,0.2,0.23,False,False,260.93,293.06,0.96,5.0,6.34,0.59
18338,False,0.25,0.2,0.08,False,False,446.65,764.7,0.14,6.0,2.03,0.31
18343,True,0.31,0.45,0.28,False,False,442.06,805.35,0.31,4.0,6.33,0.68
18348,True,0.34,0.28,0.09,False,False,516.06,720.56,0.59,8.0,3.41,0.81
18353,False,0.0,0.25,0.25,False,False,263.19,310.7,0.0,4.0,7.17,0.63
18358,False,0.31,0.14,0.17,False,False,493.32,866.7,0.67,6.0,4.98,0.61
18363,True,0.31,0.31,0.11,True,False,404.68,799.67,0.36,5.0,4.59,0.53
18368,True,0.32,0.25,0.06,False,False,415.76,631.97,0.29,6.0,0.7,0.29
18373,False,0.19,0.1,0.13,False,True,393.71,586.4,0.03,7.0,2.61,0.51
18378,True,0.28,0.28,0.08,False,False,460.35,463.38,0.2,5.0,3.1,0.55
18388,False,0.14,0.3,0.32,False,False,401.92,554.42,0.87,5.0,11.44,0.32
18393,True,0.35,0.41,0.14,False,False,479.55,690.86,0.41,5.0,4.46,0.57
18398,False,0.08,0.11,0.27,False,False,342.67,624.01,0.27,6.0,7.41,0.42
18403,True,0.38,0.38,0.15,True,False,545.02,792.14,0.0,7.0,4.22,0.91
18408,True,0.16,0.44,0.08,False,True,397.34,863.05,0.16,8.0,1.03,0.59
18413,False,0.08,0.12,0.16,False,False,377.24,685.57,0.0,8.0,3.21,0.56
18418,False,0.33,0.22,0.27,False,False,469.77,774.49,0.3,5.0,9.43,0.68
18423,True,0.46,0.41,0.14,False,False,536.7,1093.82,0.54,6.0,5.04,0.54
18428,True,0.16,0.26,0.26,False,False,380.09,462.34,0.84,4.0,7.57,1.68
18433,False,0.16,0.31,0.29,False,False,364.88,425.98,0.71,6.0,8.64,0.81
18438,True,0.38,0.26,0.19,False,True,453.43,740.64,0.0,5.0,4.75,0.53
18443,False,0.34,0.42,0.11,False,False,439.81,785.4,0.08,6.0,3.25,0.26
18448,False,0.06,0.38,0.35,False,False,384.47,691.14,0.91,7.0,9.24,0.56
18453,True,0.56,0.26,0.2,True,False,535.0,1139.15,1.49,5.0,7.89,0.88
18458,False,0.19,0.31,0.34,False,False,365.19,637.33,0.06,5.0,11.39,0.47
18463,True,0.16,0.28,0.22,False,False,363.36,757.32,0.72,6.0,7.07,0.31
18468,True,0.27,0.23,0.08,False,False,438.57,479.91,0.04,7.0,2.31,0.77
18473,False,0.08,0.12,0.27,False,False,255.42,268.84,0.04,4.0,6.75,0.5
18478,True,0.16,0.26,0.26,False,False,381.25,865.48,0.0,6.0,9.58,0.78
18483,False,0.31,0.31,0.26,False,False,464.31,1165.69,0.18,7.0,7.73,0.63
18488,True,0.23,0.27,0.27,False,False,442.01,494.7,0.27,5.0,6.3,0.81
18493,False,0.35,0.42,0.31,True,False,416.06,702.54,0.19,6.0,9.3,0.85
18498,True,0.44,0.35,0.15,False,False,468.64,1168.4,0.56,4.0,5.82,1.05
18503,False,0.29,0.35,0.44,False,False,398.16,755.82,0.38,4.0,11.82,0.56
18508,False,0.13,0.57,0.42,True,False,354.47,554.94,1.54,4.0,11.9,0.68
18513,True,0.52,0.23,0.31,False,False,546.99,1241.3,0.13,7.0,10.59,1.28
18518,False,0.16,0.23,0.26,False,False,372.31,612.14,0.98,6.0,5.6,0.46
18523,True,0.62,0.33,0.2,True,False,503.71,1038.63,0.0,4.0,6.35,0.59
18528,True,0.17,0.35,0.1,False,False,379.5,647.43,0.59,6.0,3.09,0.83
18533,False,0.14,0.24,0.14,False,False,389.58,630.65,0.8,6.0,2.81,0.59
18538,False,0.08,0.11,0.3,False,False,249.87,326.02,0.0,4.0,7.89,0.3
18542,True,0.38,0.45,0.08,False,False,469.55,1016.3,0.38,6.0,2.74,0.34
18548,False,0.16,0.44,0.32,False,False,380.68,606.97,1.46,5.0,8.96,1.01
18553,True,0.16,0.28,0.19,False,False,409.56,440.34,0.19,5.0,5.0,0.7
18558,False,0.3,0.22,0.3,False,False,492.26,1229.7,0.26,7.0,12.26,0.63
18563,True,0.2,0.13,0.26,False,False,406.98,1271.82,0.24,5.0,10.95,0.52
18568,True,0.14,0.27,0.0,False,False,356.02,215.92,0.45,6.0,0.0,0.86
18573,False,0.0,0.09,0.27,False,False,281.91,136.4,0.14,6.0,7.58,0.54
18578,False,0.35,0.24,0.21,True,False,449.16,752.59,0.18,7.0,7.72,0.47
18583,True,0.06,0.09,0.21,False,False,341.18,375.91,0.33,5.0,6.36,0.5
18588,False,0.32,0.11,0.11,True,False,475.09,886.07,1.0,6.0,3.06,0.76
18593,True,0.19,0.35,0.14,False,False,355.76,469.31,0.97,4.0,3.98,1.54
18598,True,0.15,0.25,0.27,False,False,369.57,371.34,0.15,4.0,9.25,0.54
18603,False,0.42,0.3,0.2,False,True,557.95,1233.93,1.13,5.0,6.19,0.25
18608,False,0.03,0.31,0.34,False,False,269.65,292.53,0.37,4.0,8.35,0.7
18613,True,0.55,0.06,0.21,False,False,460.47,1208.78,0.31,6.0,7.1,0.8
18618,True,0.31,0.31,0.1,False,False,438.94,888.03,1.02,6.0,3.99,0.38
18623,False,0.1,0.07,0.24,False,False,271.02,257.55,0.48,4.0,7.53,0.48
18628,False,0.1,0.2,0.3,False,False,363.65,638.65,1.39,7.0,7.55,0.71
18633,True,0.41,0.44,0.07,False,False,462.2,653.57,1.08,6.0,2.0,0.98
18638,False,0.41,0.2,0.34,False,False,455.66,986.2,0.03,6.0,9.62,0.78
18643,True,0.34,0.37,0.31,False,False,482.87,977.54,0.54,6.0,8.02,0.31
18648,True,0.51,0.15,0.1,True,False,480.17,631.79,0.51,7.0,3.24,0.87
18653,False,0.15,0.15,0.46,False,False,343.61,585.88,0.26,6.0,7.24,0.41
18658,False,0.33,0.31,0.18,False,False,420.95,1229.27,0.92,4.0,5.54,1.23
18663,True,0.31,0.33,0.25,True,False,484.92,1071.35,0.1,6.0,10.44,0.41
18668,True,0.15,0.39,0.15,False,False,329.56,412.39,0.6,5.0,5.02,0.57
18673,False,0.0,0.18,0.24,False,False,250.97,109.43,0.0,3.0,8.16,0.12
18678,True,0.26,0.53,0.08,False,False,429.94,560.11,0.6,5.0,1.35,0.83
18683,False,0.08,0.15,0.34,False,False,340.38,467.21,0.3,6.0,9.8,0.26
18688,True,0.45,0.16,0.16,False,False,445.92,517.79,0.58,5.0,4.56,0.55
18693,False,0.26,0.19,0.26,False,True,422.32,711.55,0.29,6.0,8.21,1.03
18698,True,0.18,0.21,0.34,False,False,399.84,542.44,0.13,6.0,11.15,0.6
18703,False,0.47,0.21,0.34,False,False,416.54,1116.72,0.34,4.0,11.54,0.58
18708,True,0.59,0.27,0.22,False,False,610.38,1463.96,0.42,7.0,9.37,1.28
18713,False,0.22,0.32,0.2,False,True,351.15,591.42,1.6,4.0,6.78,1.16
18718,True,0.35,0.13,0.09,False,False,447.08,603.79,0.41,5.0,3.89,0.35
18723,False,0.13,0.16,0.41,False,False,296.9,602.15,0.47,5.0,12.26,0.09
18728,False,0.06,0.33,0.15,False,False,341.99,327.5,0.36,6.0,3.52,0.48
18733,True,0.18,0.39,0.06,False,False,411.0,851.16,1.59,5.0,2.13,0.93
18738,False,0.19,0.38,0.12,False,False,390.96,1028.97,1.53,5.0,3.83,0.84
18743,True,0.1,0.33,0.24,False,False,369.62,590.22,1.12,5.0,9.44,0.91
18748,True,0.2,0.33,0.15,False,False,387.83,571.61,0.76,4.0,6.27,1.03
18753,False,0.15,0.2,0.33,False,False,337.56,437.58,0.13,4.0,11.16,0.48
18758,False,0.29,0.33,0.21,False,True,507.02,1177.91,0.84,7.0,8.57,0.72
18763,True,0.21,0.29,0.19,False,False,376.19,873.51,0.88,5.0,7.26,0.88
18768,True,0.27,0.54,0.18,False,False,397.5,737.91,0.54,5.0,5.66,0.71
18773,False,0.13,0.22,0.4,False,False,316.01,844.25,0.49,5.0,11.15,0.89
18778,False,0.1,0.14,0.34,False,False,290.01,434.01,0.28,5.0,7.99,0.48
18783,True,0.38,0.45,0.21,False,False,485.49,818.5,1.1,6.0,6.51,0.69
18788,True,0.63,0.27,0.07,False,False,583.16,1012.76,0.36,7.0,1.96,0.76
18793,False,0.13,0.03,0.27,False,False,325.19,448.76,0.66,6.0,8.62,0.7
18798,True,0.16,0.1,0.16,False,False,379.57,276.2,0.78,6.0,2.74,0.88
18803,False,0.21,0.36,0.21,False,True,405.33,579.41,0.0,6.0,4.81,0.41
18808,False,0.19,0.16,0.09,False,False,378.34,547.1,0.0,5.0,2.94,0.69
18813,True,0.22,0.25,0.13,False,False,390.08,624.57,0.03,4.0,4.44,0.53
18818,True,0.16,0.25,0.06,True,False,397.12,568.26,0.35,6.0,1.62,1.17
18823,False,0.13,0.19,0.25,False,False,315.24,401.01,0.13,6.0,6.4,0.54
18828,True,0.29,0.29,0.11,False,False,471.13,499.52,0.44,6.0,3.73,1.1
18833,False,0.07,0.4,0.26,False,False,288.36,698.61,1.5,4.0,5.31,0.4
18838,False,0.24,0.08,0.24,False,False,347.0,525.16,0.16,5.0,2.37,0.32
18843,True,0.16,0.71,0.24,False,True,433.6,313.96,0.95,8.0,2.92,0.08
18848,True,0.4,0.34,0.2,False,False,405.69,641.24,1.16,4.0,7.05,0.37
18853,False,0.17,0.23,0.28,False,False,317.86,574.98,0.03,4.0,7.22,0.34
18858,False,0.12,0.21,0.19,True,False,331.18,531.7,0.45,4.0,6.05,0.77
18863,True,0.21,0.23,0.19,False,False,405.37,710.11,0.09,6.0,7.16,0.56
18868,False,0.34,0.18,0.37,False,False,523.19,929.74,0.55,7.0,9.3,1.1
18873,True,0.55,0.29,0.42,True,False,563.43,1234.63,0.21,5.0,14.09,0.81
18878,False,0.11,0.07,0.18,False,False,329.18,465.27,0.0,6.0,4.9,0.62
18883,True,0.15,0.55,0.18,False,False,399.89,700.18,1.76,5.0,5.3,0.73
18888,True,0.18,0.32,0.18,False,False,351.33,437.91,0.22,5.0,4.29,0.04
18893,False,0.22,0.11,0.29,False,False,352.92,435.35,0.0,5.0,6.96,0.54
18898,False,0.08,0.12,0.19,False,False,319.08,472.99,0.0,6.0,5.48,0.62
18903,True,0.39,0.08,0.04,False,False,452.58,754.99,0.0,7.0,1.63,0.66
18908,True,0.49,0.3,0.27,True,False,527.59,859.76,0.11,6.0,9.91,0.49
18913,False,0.22,0.38,0.22,False,False,420.36,970.4,0.35,6.0,6.77,1.08
18918,True,0.29,0.22,0.15,False,True,504.9,914.22,0.8,8.0,4.86,0.73
18923,False,0.07,0.11,0.37,False,False,303.69,466.11,0.0,5.0,9.14,0.29
18928,False,0.59,0.13,0.32,True,False,567.09,1376.67,0.16,5.0,9.9,0.54
18933,True,0.46,0.35,0.13,False,False,542.95,1118.29,0.43,6.0,5.66,0.62
18938,True,0.32,0.5,0.09,False,False,451.73,871.53,0.73,6.0,2.05,0.68
18943,False,0.05,0.05,0.36,False,False,320.44,403.33,0.96,7.0,4.74,0.64
18948,False,0.07,0.11,0.11,False,False,309.22,185.08,0.22,6.0,3.71,1.05
18953,True,0.41,0.19,0.07,False,False,456.75,858.96,0.52,6.0,1.76,1.09
18956,True,0.29,0.37,0.19,True,False,390.17,677.59,1.31,4.0,4.37,1.47
